#BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
   7413      -5.0739748e+00      -5.0378445e+00       1.9647091e-03
   7414      -5.0738444e+00      -5.0378494e+00       1.9644501e-03
   7415      -5.0738258e+00      -5.0378542e+00       1.9641911e-03
   7416      -5.0737664e+00      -5.0378591e+00       1.9639323e-03
   7417      -5.0738161e+00      -5.0378639e+00       1.9636735e-03
   7418      -5.0733696e+00      -5.0378687e+00       1.9634146e-03
   7419      -5.0733322e+00      -5.0378735e+00       1.9631557e-03
   7420      -5.0729479e+00      -5.0378782e+00       1.9628969e-03
   7421      -5.0725175e+00      -5.0378829e+00       1.9626379e-03
   7422      -5.0720403e+00      -5.0378875e+00       1.9623789e-03
   7423      -5.0716672e+00      -5.0378920e+00       1.9621198e-03
   7424      -5.0712472e+00      -5.0378965e+00       1.9618606e-03
   7425      -5.0706281e+00      -5.0379009e+00       1.9616013e-03
   7426      -5.0702637e+00      -5.0379053e+00       1.9613420e-03
   7427      -5.0693988e+00      -5.0379095e+00       1.9610825e-03
   7428      -5.0686377e+00      -5.0379137e+00       1.9608229e-03
   7429      -5.0676785e+00      -5.0379177e+00       1.9605630e-03
   7430      -5.0665220e+00      -5.0379215e+00       1.9603029e-03
   7431      -5.0657720e+00      -5.0379253e+00       1.9600427e-03
   7432      -5.0651268e+00      -5.0379289e+00       1.9597824e-03
   7433      -5.0642846e+00      -5.0379325e+00       1.9595220e-03
   7434      -5.0629441e+00      -5.0379358e+00       1.9592613e-03
   7435      -5.0617109e+00      -5.0379390e+00       1.9590004e-03
   7436      -5.0608878e+00      -5.0379421e+00       1.9587393e-03
   7437      -5.0595692e+00      -5.0379450e+00       1.9584781e-03
   7438      -5.0583609e+00      -5.0379478e+00       1.9582167e-03
   7439      -5.0566595e+00      -5.0379503e+00       1.9579551e-03
   7440      -5.0552215e+00      -5.0379526e+00       1.9576933e-03
   7441      -5.0541984e+00      -5.0379548e+00       1.9574314e-03
   7442      -5.0528354e+00      -5.0379568e+00       1.9571694e-03
   7443      -5.0515867e+00      -5.0379586e+00       1.9569073e-03
   7444      -5.0504533e+00      -5.0379603e+00       1.9566452e-03
   7445      -5.0492852e+00      -5.0379618e+00       1.9563830e-03
   7446      -5.0480838e+00      -5.0379632e+00       1.9561207e-03
   7447      -5.0468504e+00      -5.0379644e+00       1.9558584e-03
   7448      -5.0454350e+00      -5.0379654e+00       1.9555960e-03
   7449      -5.0441408e+00      -5.0379662e+00       1.9553337e-03
   7450      -5.0428176e+00      -5.0379669e+00       1.9550713e-03
   7451      -5.0413157e+00      -5.0379673e+00       1.9548090e-03
   7452      -5.0399378e+00      -5.0379676e+00       1.9545467e-03
   7453      -5.0383822e+00      -5.0379676e+00       1.9542844e-03
   7454      -5.0366498e+00      -5.0379674e+00       1.9540223e-03
   7455      -5.0348922e+00      -5.0379670e+00       1.9537602e-03
   7456      -5.0334123e+00      -5.0379664e+00       1.9534983e-03
   7457      -5.0317578e+00      -5.0379656e+00       1.9532365e-03
   7458      -5.0299290e+00      -5.0379645e+00       1.9529749e-03
   7459      -5.0280776e+00      -5.0379632e+00       1.9527135e-03
   7460      -5.0265064e+00      -5.0379617e+00       1.9524523e-03
   7461      -5.0249132e+00      -5.0379599e+00       1.9521914e-03
   7462      -5.0232982e+00      -5.0379579e+00       1.9519308e-03
   7463      -5.0216625e+00      -5.0379558e+00       1.9516705e-03
   7464      -5.0197048e+00      -5.0379533e+00       1.9514105e-03
   7465      -5.0177261e+00      -5.0379506e+00       1.9511510e-03
   7466      -5.0160284e+00      -5.0379477e+00       1.9508919e-03
   7467      -5.0137060e+00      -5.0379444e+00       1.9506333e-03
   7468      -5.0121189e+00      -5.0379410e+00       1.9503752e-03
   7469      -5.0102084e+00      -5.0379372e+00       1.9501176e-03
   7470      -5.0082758e+00      -5.0379333e+00       1.9498606e-03
   7471      -5.0058693e+00      -5.0379290e+00       1.9496043e-03
   7472      -5.0041962e+00      -5.0379245e+00       1.9493486e-03
   7473      -5.0023500e+00      -5.0379197e+00       1.9490936e-03
   7474      -5.0006323e+00      -5.0379147e+00       1.9488392e-03
   7475      -4.9982879e+00      -5.0379094e+00       1.9485857e-03
   7476      -4.9963735e+00      -5.0379039e+00       1.9483329e-03
   7477      -4.9944361e+00      -5.0378980e+00       1.9480810e-03
   7478      -4.9920214e+00      -5.0378919e+00       1.9478302e-03
   7479      -4.9897337e+00      -5.0378855e+00       1.9475804e-03
   7480      -4.9877235e+00      -5.0378788e+00       1.9473316e-03
   7481      -4.9855374e+00      -5.0378718e+00       1.9470838e-03
   7482      -4.9836294e+00      -5.0378645e+00       1.9468371e-03
   7483      -4.9812431e+00      -5.0378570e+00       1.9465916e-03
   7484      -4.9789827e+00      -5.0378491e+00       1.9463474e-03
   7485      -4.9763952e+00      -5.0378409e+00       1.9461047e-03
   7486      -4.9739346e+00      -5.0378323e+00       1.9458635e-03
   7487      -4.9717520e+00      -5.0378235e+00       1.9456236e-03
   7488      -4.9693938e+00      -5.0378144e+00       1.9453852e-03
   7489      -4.9673151e+00      -5.0378050e+00       1.9451482e-03
   7490      -4.9650631e+00      -5.0377953e+00       1.9449128e-03
   7491      -4.9629405e+00      -5.0377853e+00       1.9446788e-03
   7492      -4.9604941e+00      -5.0377749e+00       1.9444466e-03
   7493      -4.9575738e+00      -5.0377642e+00       1.9442166e-03
   7494      -4.9552389e+00      -5.0377532e+00       1.9439883e-03
   7495      -4.9525830e+00      -5.0377419e+00       1.9437621e-03
   7496      -4.9500609e+00      -5.0377302e+00       1.9435380e-03
   7497      -4.9472209e+00      -5.0377181e+00       1.9433163e-03
   7498      -4.9445177e+00      -5.0377057e+00       1.9430969e-03
   7499      -4.9419539e+00      -5.0376929e+00       1.9428797e-03
   7500      -4.9392290e+00      -5.0376798e+00       1.9426650e-03
   7501      -4.9366457e+00      -5.0376663e+00       1.9424527e-03
   7502      -4.9343573e+00      -5.0376525e+00       1.9422426e-03
   7503      -4.9317609e+00      -5.0376384e+00       1.9420350e-03
   7504      -4.9293123e+00      -5.0376240e+00       1.9418299e-03
   7505      -4.9264090e+00      -5.0376092e+00       1.9416277e-03
   7506      -4.9239596e+00      -5.0375940e+00       1.9414280e-03
   7507      -4.9212106e+00      -5.0375785e+00       1.9412313e-03
   7508      -4.9180134e+00      -5.0375626e+00       1.9410381e-03
   7509      -4.9152773e+00      -5.0375463e+00       1.9408479e-03
   7510      -4.9125505e+00      -5.0375297e+00       1.9406608e-03
   7511      -4.9093823e+00      -5.0375126e+00       1.9404774e-03
   7512      -4.9066812e+00      -5.0374952e+00       1.9402973e-03
   7513      -4.9042985e+00      -5.0374775e+00       1.9401200e-03
   7514      -4.9016316e+00      -5.0374594e+00       1.9399461e-03
   7515      -4.8986825e+00      -5.0374409e+00       1.9397758e-03
   7516      -4.8963609e+00      -5.0374221e+00       1.9396085e-03
   7517      -4.8940632e+00      -5.0374031e+00       1.9394443e-03
   7518      -4.8914894e+00      -5.0373837e+00       1.9392834e-03
   7519      -4.8889442e+00      -5.0373639e+00       1.9391260e-03
   7520      -4.8868823e+00      -5.0373439e+00       1.9389713e-03
   7521      -4.8847013e+00      -5.0373236e+00       1.9388198e-03
   7522      -4.8824028e+00      -5.0373030e+00       1.9386714e-03
   7523      -4.8802912e+00      -5.0372821e+00       1.9385260e-03
   7524      -4.8780652e+00      -5.0372610e+00       1.9383839e-03
   7525      -4.8757274e+00      -5.0372395e+00       1.9382451e-03
   7526      -4.8735809e+00      -5.0372178e+00       1.9381096e-03
   7527      -4.8711745e+00      -5.0371957e+00       1.9379776e-03
   7528      -4.8689623e+00      -5.0371734e+00       1.9378491e-03
   7529      -4.8667947e+00      -5.0371507e+00       1.9377238e-03
   7530      -4.8648235e+00      -5.0371278e+00       1.9376016e-03
   7531      -4.8630506e+00      -5.0371047e+00       1.9374822e-03
   7532      -4.8611753e+00      -5.0370814e+00       1.9373657e-03
   7533      -4.8593499e+00      -5.0370578e+00       1.9372522e-03
   7534      -4.8574239e+00      -5.0370339e+00       1.9371418e-03
   7535      -4.8560031e+00      -5.0370099e+00       1.9370337e-03
   7536      -4.8544846e+00      -5.0369857e+00       1.9369281e-03
   7537      -4.8528694e+00      -5.0369613e+00       1.9368251e-03
   7538      -4.8511583e+00      -5.0369366e+00       1.9367250e-03
   7539      -4.8498056e+00      -5.0369118e+00       1.9366272e-03
   7540      -4.8483593e+00      -5.0368868e+00       1.9365318e-03
   7541      -4.8468213e+00      -5.0368616e+00       1.9364390e-03
   7542      -4.8454949e+00      -5.0368362e+00       1.9363485e-03
   7543      -4.8442296e+00      -5.0368107e+00       1.9362601e-03
   7544      -4.8433289e+00      -5.0367850e+00       1.9361733e-03
   7545      -4.8421898e+00      -5.0367592e+00       1.9360885e-03
   7546      -4.8409640e+00      -5.0367333e+00       1.9360058e-03
   7547      -4.8399549e+00      -5.0367072e+00       1.9359248e-03
   7548      -4.8391638e+00      -5.0366810e+00       1.9358452e-03
   7549      -4.8384414e+00      -5.0366548e+00       1.9357669e-03
   7550      -4.8377885e+00      -5.0366284e+00       1.9356897e-03
   7551      -4.8373579e+00      -5.0366021e+00       1.9356132e-03
   7552      -4.8365465e+00      -5.0365756e+00       1.9355382e-03
   7553      -4.8361117e+00      -5.0365490e+00       1.9354639e-03
   7554      -4.8356004e+00      -5.0365224e+00       1.9353905e-03
   7555      -4.8350135e+00      -5.0364957e+00       1.9353181e-03
   7556      -4.8345035e+00      -5.0364690e+00       1.9352466e-03
   7557      -4.8342221e+00      -5.0364423e+00       1.9351755e-03
   7558      -4.8340190e+00      -5.0364155e+00       1.9351048e-03
   7559      -4.8337441e+00      -5.0363887e+00       1.9350345e-03
   7560      -4.8336998e+00      -5.0363618e+00       1.9349643e-03
   7561      -4.8340371e+00      -5.0363351e+00       1.9348934e-03
   7562      -4.8344545e+00      -5.0363084e+00       1.9348217e-03
   7563      -4.8344987e+00      -5.0362817e+00       1.9347499e-03
   7564      -4.8349249e+00      -5.0362551e+00       1.9346772e-03
   7565      -4.8354308e+00      -5.0362285e+00       1.9346036e-03
   7566      -4.8355629e+00      -5.0362020e+00       1.9345297e-03
   7567      -4.8363776e+00      -5.0361756e+00       1.9344543e-03
   7568      -4.8369675e+00      -5.0361493e+00       1.9343777e-03
   7569      -4.8377838e+00      -5.0361231e+00       1.9342997e-03
   7570      -4.8386738e+00      -5.0360970e+00       1.9342200e-03
   7571      -4.8397875e+00      -5.0360711e+00       1.9341383e-03
   7572      -4.8408208e+00      -5.0360453e+00       1.9340548e-03
   7573      -4.8419226e+00      -5.0360196e+00       1.9339693e-03
   7574      -4.8427872e+00      -5.0359941e+00       1.9338822e-03
   7575      -4.8437146e+00      -5.0359688e+00       1.9337935e-03
   7576      -4.8450038e+00      -5.0359435e+00       1.9337025e-03
   7577      -4.8463494e+00      -5.0359185e+00       1.9336092e-03
   7578      -4.8478990e+00      -5.0358937e+00       1.9335132e-03
   7579      -4.8491965e+00      -5.0358691e+00       1.9334150e-03
   7580      -4.8505403e+00      -5.0358446e+00       1.9333145e-03
   7581      -4.8519281e+00      -5.0358204e+00       1.9332117e-03
   7582      -4.8530527e+00      -5.0357963e+00       1.9331070e-03
   7583      -4.8548177e+00      -5.0357724e+00       1.9329994e-03
   7584      -4.8563121e+00      -5.0357487e+00       1.9328894e-03
   7585      -4.8576827e+00      -5.0357253e+00       1.9327771e-03
   7586      -4.8593792e+00      -5.0357020e+00       1.9326621e-03
   7587      -4.8607934e+00      -5.0356790e+00       1.9325448e-03
   7588      -4.8623756e+00      -5.0356561e+00       1.9324251e-03
   7589      -4.8638197e+00      -5.0356335e+00       1.9323031e-03
   7590      -4.8655760e+00      -5.0356111e+00       1.9321784e-03
   7591      -4.8670365e+00      -5.0355889e+00       1.9320515e-03
   7592      -4.8686512e+00      -5.0355669e+00       1.9319222e-03
   7593      -4.8701149e+00      -5.0355451e+00       1.9317906e-03
   7594      -4.8715762e+00      -5.0355235e+00       1.9316569e-03
   7595      -4.8728811e+00      -5.0355021e+00       1.9315212e-03
   7596      -4.8743295e+00      -5.0354809e+00       1.9313835e-03
   7597      -4.8759191e+00      -5.0354599e+00       1.9312435e-03
   7598      -4.8774964e+00      -5.0354391e+00       1.9311012e-03
   7599      -4.8796646e+00      -5.0354186e+00       1.9309559e-03
   7600      -4.8810624e+00      -5.0353983e+00       1.9308086e-03
   7601      -4.8825944e+00      -5.0353782e+00       1.9306592e-03
   7602      -4.8841088e+00      -5.0353583e+00       1.9305078e-03
   7603      -4.8856059e+00      -5.0353386e+00       1.9303544e-03
   7604      -4.8869329e+00      -5.0353190e+00       1.9301992e-03
   7605      -4.8883914e+00      -5.0352997e+00       1.9300421e-03
   7606      -4.8896791e+00      -5.0352806e+00       1.9298833e-03
   7607      -4.8910972e+00      -5.0352616e+00       1.9297226e-03
   7608      -4.8926456e+00      -5.0352429e+00       1.9295600e-03
   7609      -4.8938712e+00      -5.0352243e+00       1.9293959e-03
   7610      -4.8955304e+00      -5.0352059e+00       1.9292297e-03
   7611      -4.8967167e+00      -5.0351877e+00       1.9290620e-03
   7612      -4.8980348e+00      -5.0351697e+00       1.9288927e-03
   7613      -4.8993343e+00      -5.0351519e+00       1.9287219e-03
   7614      -4.9006155e+00      -5.0351342e+00       1.9285495e-03
   7615      -4.9020306e+00      -5.0351167e+00       1.9283755e-03
   7616      -4.9032778e+00      -5.0350994e+00       1.9282000e-03
   7617      -4.9043590e+00      -5.0350823e+00       1.9280232e-03
   7618      -4.9055768e+00      -5.0350653e+00       1.9278451e-03
   7619      -4.9067808e+00      -5.0350484e+00       1.9276656e-03
   7620      -4.9079715e+00      -5.0350317e+00       1.9274847e-03
   7621      -4.9091499e+00      -5.0350152e+00       1.9273026e-03
   7622      -4.9104683e+00      -5.0349989e+00       1.9271190e-03
   7623      -4.9116253e+00      -5.0349827e+00       1.9269341e-03
   7624      -4.9126222e+00      -5.0349667e+00       1.9267482e-03
   7625      -4.9136109e+00      -5.0349507e+00       1.9265613e-03
   7626      -4.9145923e+00      -5.0349350e+00       1.9263733e-03
   7627      -4.9154170e+00      -5.0349193e+00       1.9261845e-03
   7628      -4.9168413e+00      -5.0349038e+00       1.9259941e-03
   7629      -4.9181098e+00      -5.0348885e+00       1.9258025e-03
   7630      -4.9189214e+00      -5.0348733e+00       1.9256101e-03
   7631      -4.9204865e+00      -5.0348583e+00       1.9254161e-03
   7632      -4.9215965e+00      -5.0348435e+00       1.9252210e-03
   7633      -4.9227051e+00      -5.0348288e+00       1.9250248e-03
   7634      -4.9236620e+00      -5.0348142e+00       1.9248278e-03
   7635      -4.9246193e+00      -5.0347998e+00       1.9246298e-03
   7636      -4.9258802e+00      -5.0347855e+00       1.9244306e-03
   7637      -4.9268413e+00      -5.0347714e+00       1.9242305e-03
   7638      -4.9279566e+00      -5.0347574e+00       1.9240294e-03
   7639      -4.9290754e+00      -5.0347436e+00       1.9238272e-03
   7640      -4.9303497e+00      -5.0347299e+00       1.9236240e-03
   7641      -4.9316301e+00      -5.0347164e+00       1.9234195e-03
   7642      -4.9330683e+00      -5.0347031e+00       1.9232138e-03
   7643      -4.9337587e+00      -5.0346899e+00       1.9230075e-03
   7644      -4.9352144e+00      -5.0346769e+00       1.9228000e-03
   7645      -4.9363778e+00      -5.0346640e+00       1.9225915e-03
   7646      -4.9375510e+00      -5.0346513e+00       1.9223820e-03
   7647      -4.9385839e+00      -5.0346388e+00       1.9221717e-03
   7648      -4.9397799e+00      -5.0346264e+00       1.9219603e-03
   7649      -4.9408382e+00      -5.0346141e+00       1.9217482e-03
   7650      -4.9420634e+00      -5.0346020e+00       1.9215351e-03
   7651      -4.9434557e+00      -5.0345901e+00       1.9213208e-03
