COST_FUNCTION:      MEAN_COST_FUNCTION:
    2.1009600                5.6743151
    2.1009600                5.3755874
    2.1009600                5.6590223
    2.1009600                6.2371670
    2.1009600                6.3379923
    2.1009600                5.9530940
    2.1009600                5.7495211
    2.1009600                5.5012422
    2.1009600                6.1647035
    2.1009600                6.6510726
    2.1009600                5.6670838
    2.1009600                6.8683858
    2.1009600                5.7617808
    2.1009600                6.1031267
    2.1009600                5.6891893
    2.1009600                5.5788760
    2.1009600                5.5739302
    2.1009600                6.0990733
    2.1009600                6.7342644
    2.1009600                6.2301696
    2.1009600                5.8075871
    2.1009600                6.0519594
    2.1009600                7.1192453
    2.1009600                6.5106318
    2.1009600                5.6689998
    2.1009600                6.2431252
    2.1009600                5.6073817
    2.1009600                6.1334774
    2.1009600                6.8858068
    2.1009600                6.3707472
    2.1009600                5.5027229
    2.1009600                5.6425324
    2.1009600                6.1645394
    2.1009600                5.8790702
    2.1009600                6.7764881
    2.1009600                7.3915516
    2.1009600                7.2350319
    2.1009600                6.7594363
    2.1009600                6.3670404
    2.1009600                6.1491290
    2.1009600                7.0406444
    2.1009600                6.4661835
    2.1009600                6.5306669
    2.1009600                5.6577791
    2.1009600                6.1028076
    2.1009600                6.4994637
    2.1009600                5.1672244
    2.1009600                5.6497848
    2.1009600                6.4487377
    2.1009600                6.0594810
    2.1009600                6.6087370
    2.1009600                5.8634817
    2.1009600                6.1990954
    2.1009600                5.8882639
    2.1009600                5.7379375
    2.1009600                5.4824628
    2.1009600                6.6935456
    2.1009600                7.1188467
    2.1009600                5.5140298
    2.1009600                5.7795472
    2.1009600                6.1348710
    2.1009600                5.3956611
    2.1009600                6.6693574
    2.1009600                5.4351250
    2.1009600                5.9870750
    2.1009600                6.3632809
    2.1009600                5.2175304
    2.1009600                4.9520893
    2.1009600                6.4381357
    2.1009600                6.1753768
    2.1009600                5.4994292
    2.1009600                6.7842186
    2.1009600                5.8769623
    2.1009600                6.7627218
    2.1009600                5.6766367
    2.1009600                6.3944323
    2.1009600                5.5912578
    2.1009600                5.5434223
    2.1009600                6.5017113
    2.1009600                6.0094834
    2.1009600                6.0946370
    2.1009600                5.7490111
    2.1009600                5.5649800
    2.1009600                6.0300027
    2.1009600                6.6553240
    2.1009600                6.5421171
    2.1009600                5.2310224
    2.1009600                6.5975781
    2.1009600                5.3777522
    2.1009600                5.8548211
    2.1009600                5.1118127
    2.1009600                6.1580639
    2.1009600                5.9670181
    2.1009600                7.0885337
    2.1009600                6.3468982
    2.1009600                5.6015889
    2.1009600                6.1616017
    2.1009600                5.4570077
    2.1009600                6.5321858
    2.1009600                6.5511760
    2.1009600                5.7967430
    2.1009600                5.9367466
    2.1009600                5.6067170
    2.1009600                5.5182116
    2.1009600                6.0664553
    2.1009600                5.5577727
    2.1009600                5.7600795
    2.1009600                6.3704404
    2.1009600                6.2221840
    2.1009600                6.2373555
    2.1009600                6.5401202
    2.1009600                5.6928387
    2.1009600                5.3591501
    2.1009600                7.1777348
    2.1009600                5.7339553
    2.1009600                5.8279720
    2.1009600                5.4695707
    2.1009600                5.5642873
    2.1009600                6.4964538
    2.1009600                6.1171815
    2.1009600                6.8699606
    2.1009600                5.7969025
    2.1009600                7.4329384
    2.1009600                6.8538503
    2.1009600                6.5257833
    2.1009600                6.0848890
    2.1009600                6.4912602
    2.1009600                5.4688198
    2.1009600                6.7160828
    2.1009600                7.1437429
    2.1009600                5.9661435
    2.1009600                6.5869584
    2.1009600                7.3732695
    2.1009600                5.9853853
    2.1009600                5.8889367
    2.1009600                5.6217195
    2.1009600                5.8301317
    2.1009600                5.7525276
    2.1009600                6.3544579
    2.1009600                6.8613067
    2.1009600                6.4661278
    2.1009600                6.5901216
    2.1009600                6.8086159
    2.1009600                6.5209279
    2.1009600                6.5866850
    2.1009600                5.8393095
    2.1009600                5.8724138
    2.1009600                6.0286697
    2.1009600                5.8514940
    2.1009600                5.5648650
    2.1009600                5.5455180
    2.1009600                6.3146726
    2.1009600                6.0918306
    2.1009600                7.2860084
    2.1009600                6.3857916
    2.1009600                5.8305247
    2.1009600                6.5686187
    2.1009600                5.7477018
    2.1009600                6.6833789
    2.1009600                5.6776914
    2.1009600                6.0904947
    2.1009600                5.5835589
    2.1009600                5.7141374
    2.1009600                6.3367358
    2.1009600                6.0537156
    2.1009600                6.6677379
    2.1009600                5.7546613
    2.1009600                5.7476987
    2.1009600                5.8676600
    2.1009600                4.9514456
    2.1009600                5.1937521
    2.1009600                6.0428798
    2.1009600                7.0357938
    2.1009600                6.4927650
    2.1009600                5.5814952
    2.1009600                6.2321166
    2.1009600                5.9723926
    2.1009600                6.1141943
    2.1009600                6.3622684
    2.1009600                5.7306071
    2.1009600                7.3941515
    2.1009600                7.0427705
    2.1009600                7.2524780
    2.1009600                5.9782657
    2.1009600                5.3734818
    2.1009600                6.3939327
    2.1009600                6.8908764
    2.1009600                4.7418749
    2.1009600                6.5124357
    2.1009600                7.3896135
    2.1009600                5.9404151
    2.1009600                6.1113602
    2.1009600                5.9053606
    2.1009600                6.4804705
    2.1009600                6.7564640
    2.1009600                6.8486973
    2.1009600                5.5346261
    2.1009600                5.3406301
    2.1009600                6.4963763
    2.1009600                6.0495058
    2.1009600                5.8451658
    2.1009600                6.4804827
    2.1009600                6.6137366
    2.1009600                6.2873732
    2.1009600                6.1901537
    2.1009600                6.0035048
    2.1009600                6.3065505
    2.1009600                6.0888845
    2.1009600                5.4814525
    2.1009600                6.4525909
    2.1009600                6.5919701
    2.1009600                5.3902641
    2.1009600                5.4526439
    2.1009600                5.1210609
    2.1009600                5.4604306
    2.1009600                6.1893176
    2.1009600                5.6843103
    2.1009600                6.2970855
    2.1009600                6.2632111
    2.1009600                4.7972988
    2.1009600                6.9219938
    2.1009600                5.1797764
    2.1009600                6.4075078
    2.1009600                7.5167376
    2.1009600                6.0140929
    2.1009600                5.6481211
    2.1009600                4.9093650
    2.1009600                5.9539286
    2.1009600                6.0966303
    2.1009600                5.7894532
    2.1009600                6.4946686
    2.1009600                7.6154941
    2.1009600                6.1778080
    2.1009600                5.7214120
    2.1009600                5.5337991
    2.1009600                6.2193071
    2.1009600                5.5075051
    2.1009600                5.0263877
    2.1009600                5.6454581
    2.1009600                6.2289847
    2.1009600                6.1711203
    2.1009600                5.5428005
    2.1009600                5.3567509
    2.1009600                5.7800049
    2.1009600                5.4240895
    2.1009600                6.0306252
    2.1009600                6.0493348
    2.1009600                6.5386849
    2.1009600                7.2936493
    2.1009600                6.3384687
    2.1009600                6.4648489
    2.1009600                5.9373530
    2.1009600                5.8751931
    2.1009600                5.6597400
    2.1009600                5.9218208
    2.1009600                6.4220097
    2.1009600                5.3930378
    2.1009600                6.4137022
    2.1009600                6.9447927
    2.1009600                7.0700634
    2.1009600                5.5556587
    2.1009600                5.4943713
    2.1009600                6.6870627
    2.1009600                6.3115541
    2.1009600                5.1456707
    2.1009600                5.8997681
    2.1009600                5.7359036
    2.1009600                5.2668067
    2.1009600                6.4924063
    2.1009600                5.7029881
    2.1009600                5.5994512
    2.1009600                6.2023022
    2.1009600                6.8691715
    2.1009600                5.8334201
    2.1009600                5.3520735
    2.1009600                6.5084762
    2.1009600                6.0445182
    2.1009600                5.7076694
    2.1009600                6.0503200
    2.1009600                6.3478036
    2.1009600                5.5817183
    2.1009600                6.3345206
    2.1009600                5.2788002
    2.1009600                6.2398379
    2.1009600                5.9527352
    2.1009600                5.5075529
    2.1009600                6.2596715
    2.1009600                6.3420547
    2.1009600                7.2433253
    2.1009600                6.1718646
    2.1009600                5.3419218
    2.1009600                6.1153093
    2.1009600                6.3792446
    2.1009600                6.1933651
    2.1009600                7.0299737
    2.1009600                6.1416826
    2.1009600                5.7951573
    2.1009600                7.1376409
    2.1009600                7.5782770
    2.1009600                6.7785989
    2.1009600                7.2924666
    2.1009600                5.7798102
    2.1009600                6.2510718
    2.1009600                8.0809536
    2.1009600                6.2275089
    2.1009600                6.6743115
    2.1009600                6.3577178
    2.1009600                5.6451307
    2.1009600                5.8398960
    2.1009600                5.8330019
    2.1009600                5.9300955
    2.1009600                6.8816198
    2.1009600                6.8588543
    2.1009600                8.5536831
    2.1009600                7.1242422
    2.1009600                6.0233742
    2.1009600                6.1094306
    2.1009600                5.7072999
    2.1009600                6.1150874
    2.1009600                6.6881306
    2.1009600                5.9850574
    2.1009600                6.3272785
    2.1009600                6.6943688
    2.1009600                6.5960973
    2.1009600                6.3590779
    2.1009600                6.6457520
    2.1009600                4.9137389
    2.1009600                6.0448986
    2.1009600                6.2634354
    2.1009600                6.1689846
    2.1009600                5.7825248
    2.1009600                6.0458989
    2.1009600                6.6281749
    2.1009600                6.4628829
    2.1009600                5.5353990
    2.1009600                6.2718398
    2.1009600                5.9479931
    2.1009600                5.5364317
    2.1009600                5.1285672
    2.1009600                5.7570253
    2.1009600                5.5700753
    2.1009600                5.7816919
    2.1009600                5.6094858
    2.1009600                5.9227182
    2.1009600                6.4239882
    2.1009600                6.5601609
    2.1009600                7.0702654
    2.1009600                6.7008332
    2.1009600                6.9206507
    2.1009600                6.1708824
    2.1009600                4.6926109
    2.1009600                5.6695724
    2.1009600                5.9543387
    2.1009600                5.9215079
    2.1009600                6.0421028
    2.1009600                5.5077489
    2.1009600                6.1877357
    2.1009600                7.1908045
    2.1009600                5.5097357
    2.1009600                6.0768241
    2.1009600                5.5734674
    2.1009600                5.1125130
    2.1009600                6.2045201
    2.1009600                5.9885576
    2.1009600                7.0684970
    2.1009600                5.6685747
    2.1009600                5.9914282
    2.1009600                4.7253495
    2.1009600                5.5252991
    2.1009600                5.5855553
    2.1009600                6.3905985
    2.1009600                5.9229663
    2.1009600                7.1597577
    2.1009600                6.9961417
    2.1009600                5.6381108
    2.1009600                5.9457560
    2.1009600                7.0490638
    2.1009600                5.0205031
    2.1009600                5.3973878
    2.1009600                6.1457417
    2.1009600                6.0787013
    2.1009600                5.7969722
    2.1009600                5.8733629
    2.1009600                5.3897316
    2.1009600                5.3754934
    2.1009600                5.3181728
    2.1009600                6.8251902
    2.1009600                6.6672297
    2.1009600                6.4715364
    2.1009600                5.3255207
    2.1009600                6.3924742
    2.1009600                6.4194117
    2.1009600                6.4066919
    2.1009600                7.1419859
    2.1009600                6.9647410
    2.1009600                5.4172399
    2.1009600                4.9517435
    2.1009600                5.6900310
    2.1009600                5.8280767
    2.1009600                6.0570511
    2.1009600                6.7287525
    2.1009600                6.2332850
    2.1009600                6.6224238
    2.1009600                5.3381398
    2.1009600                5.0826853
    2.1009600                6.2048702
    2.1009600                6.5068225
    2.1009600                5.9893843
    2.1009600                5.4060103
    2.1009600                5.9917360
    2.1009600                6.5271682
    2.1009600                6.6088657
    2.1009600                5.9805469
    2.1009600                6.2764299
    2.1009600                6.6569301
    2.1009600                6.1559925
    2.1009600                6.3284282
    2.1009600                6.4960939
    2.1009600                6.5487921
    2.1009600                5.7631489
    2.1009600                6.4835972
    2.1009600                6.2969787
    2.1009600                5.3555909
    2.1009600                6.2482860
    2.1009600                5.5756623
    2.1009600                6.3872500
    2.1009600                6.7151474
    2.1009600                4.7789492
    2.1009600                5.7156194
    2.1009600                5.8993038
    2.1009600                4.8556627
    2.1009600                6.6207350
    2.1009600                6.8772321
    2.1009600                7.7191344
    2.1009600                6.7156922
    2.1009600                5.6789884
    2.1009600                6.4164553
    2.1009600                7.1917014
    2.1009600                6.7413942
    2.1009600                7.0484074
    2.1009600                7.2582043
    2.1009600                6.7362784
    2.1009600                6.6036719
    2.1009600                5.6270955
    2.1009600                6.2164627
    2.1009600                7.2762053
    2.1009600                6.9496925
    2.1009600                6.3631544
    2.1009600                5.7789322
    2.1009600                5.5590224
    2.1009600                6.4701463
    2.1009600                6.2331027
    2.1009600                5.0956638
    2.1009600                5.8861109
    2.1009600                5.9134607
    2.1009600                5.6732142
    2.1009600                5.4932325
    2.1009600                5.4518811
    2.1009600                5.6603530
    2.1009600                6.3081109
    2.1009600                6.6885251
    2.1009600                7.2595380
    2.1009600                6.5096416
    2.1009600                5.9873078
    2.1009600                6.0790227
    2.1009600                5.1307285
    2.1009600                5.6177386
    2.1009600                5.2557957
    2.1009600                7.4707553
    2.1009600                6.9893723
    2.1009600                7.0986798
    2.1009600                5.5626053
    2.1009600                5.9678502
    2.1009600                5.9878481
    2.1009600                4.7643017
    2.1009600                6.8212533
    2.1009600                7.6244998
    2.1009600                7.3544750
    2.1009600                6.9867268
    2.1009600                7.8150622
    2.1009600                6.3460755
    2.1009600                6.6688143
    2.1009600                5.7861336
    2.1009600                5.5488376
    2.1009600                5.7533725
    2.1009600                5.9645888
    2.1009600                6.7516250
    2.1009600                5.9299804
    2.1009600                5.7221138
    2.1009600                5.5650100
    2.1009600                6.2373132
    2.1009600                6.3610920
    2.1009600                6.1572868
    2.1009600                7.4194157
    2.1009600                6.6211938
    2.1009600                6.0655208
    2.1009600                4.8723502
    2.1009600                5.5202458
    2.1009600                6.4741793
    2.1009600                5.1904607
    2.1009600                6.1609066
    2.1009600                6.4982002
    2.1009600                5.9765448
    2.1009600                6.6339215
    2.1009600                7.1056501
    2.1009600                6.3167541
    2.1009600                6.6519487
    2.1009600                5.6334321
    2.1009600                5.5717822
    2.1009600                5.3162827
    2.1009600                5.5276670
    2.1009600                5.9507149
    2.1009600                6.6938262
    2.1009600                6.9046714
    2.1009600                5.2855629
    2.1009600                7.0358266
    2.1009600                5.8291730
    2.1009600                6.6999352
    2.1009600                6.5083662
    2.1009600                5.5938889
    2.1009600                6.0752846
    2.1009600                5.1432729
    2.1009600                5.5998829
    2.1009600                6.4033417
    2.1009600                5.4361704
    2.1009600                6.3363666
    2.1009600                6.2307216
    2.1009600                7.1766208
    2.1009600                6.1309288
    2.1009600                5.7290812
    2.1009600                5.8757493
    2.1009600                6.5800532
    2.1009600                6.0988335
    2.1009600                5.9797974
    2.1009600                6.4456488
    2.1009600                5.8074461
    2.1009600                6.2512107
    2.1009600                6.7486660
    2.1009600                6.2951531
    2.1009600                7.0317054
    2.1009600                6.7373384
    2.1009600                6.3346707
    2.1009600                6.6280030
    2.1009600                5.8679121
    2.1009600                5.8838797
    2.1009600                5.9669970
    2.1009600                5.6800125
    2.1009600                6.4599480
    2.1009600                6.6272882
    2.1009600                5.6270460
    2.1009600                5.1688625
    2.1009600                5.2515615
    2.1009600                5.0153334
    2.1009600                5.7038353
    2.1009600                7.3300078
    2.1009600                6.3717965
    2.1009600                6.1483436
    2.1009600                7.4809729
    2.1009600                7.7660283
    2.1009600                6.3015371
    2.1009600                5.7859396
    2.1009600                6.5112022
    2.1009600                6.3539861
    2.1009600                6.4114433
    2.1009600                6.2345431
    2.1009600                5.7976264
    2.1009600                6.3424777
    2.1009600                5.3791894
    2.1009600                5.4636029
    2.1009600                6.4528960
    2.1009600                5.9139734
    2.1009600                5.2633836
    2.1009600                5.7686568
    2.1009600                4.7238875
    2.1009600                5.3054597
    2.1009600                5.8429184
    2.1009600                5.5063799
    2.1009600                5.6556315
    2.1009600                5.2450549
    2.1009600                7.4404808
    2.1009600                7.6879409
    2.1009600                6.7505989
    2.1009600                6.6808774
    2.1009600                7.8235727
    2.1009600                6.5221437
    2.1009600                5.8168112
    2.1009600                6.4088027
    2.1009600                7.3177592
    2.1009600                6.3898476
    2.1009600                5.9351223
    2.1009600                7.0687316
    2.1009600                6.6092695
    2.1009600                7.1679726
    2.1009600                5.9028347
    2.1009600                6.1971594
    2.1009600                6.0466258
    2.1009600                5.3530896
    2.1009600                5.4071906
    2.1009600                5.1937946
    2.1009600                7.1105647
    2.1009600                6.4529654
    2.1009600                5.5326341
    2.1009600                5.9580649
    2.1009600                6.5623501
    2.1009600                6.1739849
    2.1009600                5.8286884
    2.1009600                6.1290068
    2.1009600                5.0712801
    2.1009600                6.7771617
    2.1009600                6.5139693
    2.1009600                6.1873131
    2.1009600                6.5295997
    2.1009600                7.2191378
    2.1009600                6.5467749
    2.1009600                5.7936002
    2.1009600                5.8154723
    2.1009600                7.0531069
    2.1009600                7.1567585
    2.1009600                7.0511789
    2.1009600                6.0735975
    2.1009600                5.8846820
    2.1009600                5.8746410
    2.1009600                6.5329712
    2.1009600                6.7362164
    2.1009600                5.8348175
    2.1009600                5.6799580
    2.1009600                5.4811543
    2.1009600                4.9219348
    2.1009600                6.5395262
    2.1009600                7.3187505
    2.1009600                7.2877264
    2.1009600                6.6127059
    2.1009600                7.0400838
    2.1009600                6.4364426
    2.1009600                6.1377034
    2.1009600                5.6509691
    2.1009600                5.8488151
    2.1009600                5.2211154
    2.1009600                5.4624474
    2.1009600                5.0626226
    2.1009600                5.5146821
    2.1009600                5.5215529
    2.1009600                4.9152321
    2.1009600                6.7847435
    2.1009600                6.1335767
    2.1009600                6.3430441
    2.1009600                5.9567737
    2.1009600                5.7683858
    2.1009600                6.3165827
    2.1009600                6.5897202
    2.1009600                6.2120895
    2.1009600                4.3863521
    2.1009600                5.6907928
    2.1009600                5.9959045
    2.1009600                6.1789798
    2.1009600                6.0958894
    2.1009600                5.9840768
    2.1009600                6.0456698
    2.1009600                5.8367812
    2.1009600                5.6422145
    2.1009600                6.4615746
    2.1009600                6.3447785
    2.1009600                6.3585169
    2.1009600                6.9449850
    2.1009600                6.6520666
    2.1009600                6.0662912
    2.1009600                6.7171475
    2.1009600                6.8346857
    2.1009600                6.7261585
    2.1009600                7.2495143
    2.1009600                7.2988221
    2.1009600                6.4106441
    2.1009600                7.3326516
    2.1009600                6.5017620
    2.1009600                7.2676355
    2.1009600                5.9177719
    2.1009600                5.6447552
    2.1009600                6.3015734
    2.1009600                6.0803015
    2.1009600                6.4911988
    2.1009600                6.8488849
    2.1009600                6.1414270
    2.1009600                6.3230669
    2.1009600                6.3428896
    2.1009600                6.4949196
    2.1009600                6.4856386
    2.1009600                6.3261235
    2.1009600                6.9541487
    2.1009600                7.0541128
    2.1009600                6.9199863
    2.1009600                6.3516275
    2.1009600                5.7363042
    2.1009600                6.7723051
    2.1009600                6.5302229
    2.1009600                7.0745839
    2.1009600                5.8616928
    2.1009600                6.5735350
    2.1009600                5.8383180
    2.1009600                6.8479013
    2.1009600                6.2503474
    2.1009600                6.9285074
    2.1009600                5.4103478
    2.1009600                6.0858448
    2.1009600                6.4555389
    2.1009600                5.9781461
    2.1009600                5.4822368
    2.1009600                5.9760053
    2.1009600                5.6610010
    2.1009600                6.6777311
    2.1009600                5.4762741
    2.1009600                6.7274999
    2.1009600                6.0352218
    2.1009600                7.2936544
    2.1009600                5.3484221
    2.1009600                5.9302775
    2.1009600                5.3819379
    2.1009600                5.8031768
    2.1009600                6.6125290
    2.1009600                6.7570094
    2.1009600                5.9363991
    2.1009600                6.4981656
    2.1009600                5.8474664
    2.1009600                6.1457458
    2.1009600                6.5212257
    2.1009600                6.1825829
    2.1009600                6.2305041
    2.1009600                6.4821633
    2.1009600                5.8696017
    2.1009600                5.8340965
    2.1009600                5.9495693
    2.1009600                5.9499558
    2.1009600                5.7379920
    2.1009600                5.4837810
    2.1009600                6.0357497
    2.1009600                6.0090601
    2.1009600                6.7409322
    2.1009600                6.3824983
    2.1009600                7.5932689
    2.1009600                6.6089849
    2.1009600                6.8797019
    2.1009600                5.8610351
    2.1009600                5.8805647
    2.1009600                5.9202251
    2.1009600                6.4203059
    2.1009600                5.4892580
    2.1009600                6.8933219
    2.1009600                6.0970208
    2.1009600                6.5343417
    2.1009600                6.0983161
    2.1009600                6.7623867
    2.1009600                6.6558008
    2.1009600                5.8170933
    2.1009600                5.8504246
    2.1009600                6.5816252
    2.1009600                5.6494486
    2.1009600                6.1064980
    2.1009600                7.7192154
    2.1009600                6.3605495
    2.1009600                6.4243122
    2.1009600                6.1798686
    2.1009600                6.1397976
    2.1009600                6.1762761
    2.1009600                6.3335504
    2.1009600                5.4314929
    2.1009600                5.7889875
    2.1009600                6.5378551
    2.1009600                6.1444702
    2.1009600                6.2523037
    2.1009600                5.5283634
    2.1009600                6.3870249
    2.1009600                5.8787975
    2.1009600                6.7678555
    2.1009600                5.8882574
    2.1009600                6.2272902
    2.1009600                6.8579061
    2.1009600                6.5313362
    2.1009600                6.2442129
    2.1009600                5.5826040
    2.1009600                7.1372349
    2.1009600                6.8055499
    2.1009600                5.8058718
    2.1009600                4.9935564
    2.1009600                5.8315549
    2.1009600                6.9906010
    2.1009600                6.1506786
    2.1009600                6.4068688
    2.1009600                5.9214789
    2.1009600                5.7163717
    2.1009600                6.0707867
    2.1009600                6.1435347
    2.1009600                5.5916695
    2.1009600                5.4661307
    2.1009600                6.2491441
    2.1009600                5.4481459
    2.1009600                6.2244260
    2.1009600                6.0576555
    2.1009600                6.7647378
    2.1009600                6.9127007
    2.1009600                6.1828654
    2.1009600                7.4108140
    2.1009600                6.3639293
    2.1009600                7.1275018
    2.1009600                6.9553190
    2.1009600                6.7430046
    2.1009600                6.4795285
    2.1009600                4.8864586
    2.1009600                6.6597082
    2.1009600                5.4547199
    2.1009600                5.8882004
    2.1009600                6.6436678
    2.1009600                5.9940033
    2.1009600                5.5505404
    2.1009600                6.5572350
    2.1009600                7.0203359
    2.1009600                6.0370536
    2.1009600                5.9479925
    2.1009600                4.9422759
    2.1009600                5.9703865
    2.1009600                5.9814652
    2.1009600                5.6898013
    2.1009600                6.7953613
    2.1009600                6.9310399
    2.1009600                8.0940711
    2.1009600                6.8860256
    2.1009600                5.5682065
    2.1009600                5.4919036
    2.1009600                5.0436444
    2.1009600                6.8995228
    2.1009600                5.9892988
    2.1009600                6.3563082
    2.1009600                6.1984512
    2.1009600                5.0025685
    2.1009600                5.5523279
    2.1009600                6.2891417
    2.1009600                5.8837065
    2.1009600                5.9266748
    2.1009600                5.4323490
    2.1009600                6.9303991
    2.1009600                7.1794189
    2.1009600                5.6620264
    2.1009600                5.5745953
    2.1009600                5.4091723
    2.1009600                6.3233031
    2.1009600                5.7171375
    2.1009600                6.1645054
    2.1009600                6.5931193
    2.1009600                6.2766544
    2.1009600                6.3274732
    2.1009600                5.2888754
    2.1009600                5.8968491
    2.1009600                7.2136625
    2.1009600                6.4653103
    2.1009600                7.0097283
    2.1009600                6.8769563
    2.1009600                6.6269869
    2.1009600                6.4750869
    2.1009600                6.5130218
    2.1009600                6.1962335
    2.1009600                5.7836222
    2.1009600                6.4898161
    2.1009600                7.2066508
    2.1009600                6.0222381
    2.1009600                5.3543698
    2.1009600                6.0906658
    2.1009600                5.9986001
    2.1009600                7.0566862
    2.1009600                6.0777753
    2.1009600                6.2907584
    2.1009600                5.4439773
    2.1009600                6.1194425
    2.1009600                6.1803520
    2.1009600                5.4486539
    2.1009600                5.9331963
    2.1009600                6.1617404
    2.1009600                6.8094480
    2.1009600                5.9878871
    2.1009600                6.0475282
    2.1009600                6.4214394
    2.1009600                6.4870739
    2.1009600                6.2803101
    2.1009600                5.4348434
    2.1009600                5.5322554
    2.1009600                6.0691148
    2.1009600                5.9695336
    2.1009600                5.5878747
    2.1009600                6.9598141
    2.1009600                7.1920392
    2.1009600                6.4822930
    2.1009600                5.7674801
    2.1009600                6.5268179
    2.1009600                6.0341107
    2.1009600                4.9747505
    2.1009600                5.3225059
    2.1009600                6.6101456
    2.1009600                6.8270776
    2.1009600                6.4561415
    2.1009600                6.2772431
    2.1009600                6.0262019
    2.1009600                6.3333671
    2.1009600                6.3900632
    2.1009600                6.9125284
    2.1009600                6.4664972
    2.1009600                7.1003334
    2.1009600                6.7768714
    2.1009600                7.3039219
    2.1009600                6.1826248
    2.1009600                6.3519666
    2.1009600                5.9835703
    2.1009600                6.1709504
    2.1009600                5.6709696
    2.1009600                5.6791706
    2.1009600                5.4219114
    2.1009600                6.8622178
    2.1009600                5.7515645
    2.1009600                7.0921792
    2.1009600                6.0151435
    2.1009600                6.3943114
    2.1009600                6.1526462
    2.1009600                6.7863527
    2.1009600                6.4874980
    2.1009600                7.6207620
    2.1009600                5.6436746
    2.1009600                6.3107826
    2.1009600                6.4408374
    2.1009600                6.9955364
    2.1009600                5.7110346
    2.1009600                6.5709633
    2.1009600                5.1549431
    2.1009600                5.7757603
    2.1009600                5.6673443
    2.1009600                4.8721237
    2.1009600                5.2715673
    2.1009600                6.1506239
    2.1009600                6.6123171
    2.1009600                5.8331962
    2.1009600                6.4824052
    2.1009600                6.0026212
    2.1009600                6.9473726
    2.1009600                5.8918321
    2.1009600                5.9043076
    2.1009600                6.6022472
    2.1009600                5.9711146
    2.1009600                5.5037404
    2.1009600                5.5138177
    2.1009600                6.1064776
    2.1009600                6.1354300
    2.1009600                7.4255823
    2.1009600                5.8953899
    2.1009600                6.2220508
    2.1009600                5.7693798
    2.1009600                5.7356070
    2.1009600                5.9632015
    2.1009600                6.5770524
    2.1009600                4.9329653
    2.1009600                5.6151904
    2.1009600                5.5192278
    2.1009600                6.3781768
    2.1009600                6.7022939
    2.1009600                6.2607931
    2.1009600                5.4311434
    2.1009600                5.5605912
    2.1009600                5.4609637
    2.1009600                6.5240964
    2.1009600                6.9298152
    2.1009600                6.6848388
    2.1009600                6.9933964
    2.1009600                5.3000385
    2.1009600                6.9573932
    2.1009600                6.3826778
    2.1009600                5.9387764
    2.1009600                6.4633509
    2.1009600                6.6075584
    2.1009600                5.0303201
    2.1009600                7.3516384
    2.1009600                6.8455542
    2.1009600                6.8891656
    2.1009600                5.8123309
    2.1009600                6.0451777
    2.1009600                4.9654346
    2.1009600                5.6694849
    2.1009600                5.3206356
    2.1009600                6.3665330
    2.1009600                7.5571231
    2.1009600                6.7692026
    2.1009600                6.7112202
    2.1009600                5.5792336
    2.1009600                5.6771223
    2.1009600                6.4942492
    2.1009600                5.7748685
    2.1009600                6.4991130
    2.1009600                5.2784305
    2.1009600                5.5521065
    2.1009600                5.3276669
    2.1009600                5.4494511
    2.1009600                5.0903323
    2.1009600                6.0864603
    2.1009600                6.0551765
    2.1009600                4.7723357
    2.1009600                4.8339174
    2.1009600                5.1926700
    2.1009600                5.2162569
    2.1009600                6.1904813
    2.1009600                5.5031940
    2.1009600                6.1382884
    2.1009600                4.8761367
    2.1009600                5.0777926
    2.1009600                5.4985536
    2.1009600                6.7259813
    2.1009600                6.9030180
    2.1009600                6.6640204
    2.1009600                6.8518053
    2.1009600                5.1687462
    2.1009600                4.4053806
    2.1009600                5.7881101
    2.1009600                5.6320184
    2.1009600                6.3290034
    2.1009600                6.7579449
    2.1009600                6.3573657
    2.1009600                5.4958611
    2.1009600                5.8664006
    2.1009600                6.2473003
    2.1009600                5.4706378
    2.1009600                6.1763307
    2.1009600                5.1861534
    2.1009600                5.3457282
    2.1009600                6.4913900
    2.1009600                5.4055020
    2.1009600                5.6890212
    2.1009600                5.7833993
    2.1009600                5.6713930
    2.1009600                6.2339882
    2.1009600                6.0976555
    2.1009600                5.8046531
    2.1009600                7.6101535
    2.1009600                7.0069035
    2.1009600                5.8963012
    2.1009600                6.1055325
    2.1009600                6.2245852
    2.1009600                5.0487498
    2.1009600                7.0668722
    2.1009600                5.8188924
    2.1009600                5.7874204
    2.1009600                6.3645186
    2.1009600                7.1073628
    2.1009600                5.4273739
    2.1009600                7.8494869
    2.1009600                7.1206572
    2.1009600                7.2385085
    2.1009600                6.3552279
    2.1009600                7.0166652
    2.1009600                5.6591454
    2.1009600                5.5291227
    2.1009600                6.1372921
    2.1009600                7.0739221
    2.1009600                6.3819607
    2.1009600                6.4570325
    2.1009600                5.5796772
    2.1009600                6.1608208
    2.1009600                5.2964259
    2.1009600                5.2225307
    2.1009600                6.0463243
    2.1009600                5.7372407
    2.1009600                5.1618340
    2.1009600                5.5114806
    2.1009600                6.4287656
    2.1009600                4.9213356
    2.1009600                5.1989098
    2.1009600                6.1691482
    2.1009600                6.6175429
    2.1009600                5.7679443
    2.1009600                5.1014226
    2.1009600                6.5904719
    2.1009600                6.8906357
    2.1009600                6.0752412
