#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   9555       1.1543934e+00       1.1200466e+00       7.5686794e-04
   9556       1.1542587e+00       1.1200502e+00       7.5679720e-04
   9557       1.1541247e+00       1.1200538e+00       7.5672642e-04
   9558       1.1539913e+00       1.1200573e+00       7.5665557e-04
   9559       1.1538588e+00       1.1200608e+00       7.5658468e-04
   9560       1.1537271e+00       1.1200644e+00       7.5651373e-04
   9561       1.1535964e+00       1.1200679e+00       7.5644274e-04
   9562       1.1534668e+00       1.1200714e+00       7.5637169e-04
   9563       1.1533383e+00       1.1200748e+00       7.5630060e-04
   9564       1.1532111e+00       1.1200783e+00       7.5622946e-04
   9565       1.1530852e+00       1.1200818e+00       7.5615827e-04
   9566       1.1529606e+00       1.1200852e+00       7.5608703e-04
   9567       1.1528376e+00       1.1200886e+00       7.5601575e-04
   9568       1.1527161e+00       1.1200920e+00       7.5594443e-04
   9569       1.1525962e+00       1.1200954e+00       7.5587306e-04
   9570       1.1524780e+00       1.1200988e+00       7.5580165e-04
   9571       1.1523616e+00       1.1201022e+00       7.5573020e-04
   9572       1.1522471e+00       1.1201055e+00       7.5565871e-04
   9573       1.1521344e+00       1.1201089e+00       7.5558718e-04
   9574       1.1520238e+00       1.1201122e+00       7.5551561e-04
   9575       1.1519151e+00       1.1201155e+00       7.5544401e-04
   9576       1.1518086e+00       1.1201189e+00       7.5537237e-04
   9577       1.1517043e+00       1.1201222e+00       7.5530070e-04
   9578       1.1516022e+00       1.1201254e+00       7.5522899e-04
   9579       1.1515023e+00       1.1201287e+00       7.5515725e-04
   9580       1.1514048e+00       1.1201320e+00       7.5508548e-04
   9581       1.1513097e+00       1.1201352e+00       7.5501368e-04
   9582       1.1512170e+00       1.1201385e+00       7.5494186e-04
   9583       1.1511267e+00       1.1201417e+00       7.5487000e-04
   9584       1.1510390e+00       1.1201449e+00       7.5479812e-04
   9585       1.1509538e+00       1.1201481e+00       7.5472622e-04
   9586       1.1508713e+00       1.1201514e+00       7.5465429e-04
   9587       1.1507913e+00       1.1201545e+00       7.5458234e-04
   9588       1.1507140e+00       1.1201577e+00       7.5451037e-04
   9589       1.1506394e+00       1.1201609e+00       7.5443838e-04
   9590       1.1505675e+00       1.1201641e+00       7.5436638e-04
   9591       1.1504984e+00       1.1201672e+00       7.5429435e-04
   9592       1.1504320e+00       1.1201704e+00       7.5422232e-04
   9593       1.1503684e+00       1.1201736e+00       7.5415026e-04
   9594       1.1503077e+00       1.1201767e+00       7.5407820e-04
   9595       1.1502497e+00       1.1201798e+00       7.5400612e-04
   9596       1.1501946e+00       1.1201830e+00       7.5393403e-04
   9597       1.1501424e+00       1.1201861e+00       7.5386194e-04
   9598       1.1500930e+00       1.1201892e+00       7.5378983e-04
   9599       1.1500466e+00       1.1201923e+00       7.5371772e-04
   9600       1.1500030e+00       1.1201954e+00       7.5364561e-04
   9601       1.1499624e+00       1.1201985e+00       7.5357349e-04
   9602       1.1499247e+00       1.1202016e+00       7.5350137e-04
   9603       1.1498899e+00       1.1202047e+00       7.5342924e-04
   9604       1.1498581e+00       1.1202078e+00       7.5335712e-04
   9605       1.1498293e+00       1.1202109e+00       7.5328500e-04
   9606       1.1498034e+00       1.1202139e+00       7.5321288e-04
   9607       1.1497806e+00       1.1202170e+00       7.5314076e-04
   9608       1.1497607e+00       1.1202201e+00       7.5306865e-04
   9609       1.1497438e+00       1.1202232e+00       7.5299655e-04
   9610       1.1497300e+00       1.1202262e+00       7.5292446e-04
   9611       1.1497191e+00       1.1202293e+00       7.5285237e-04
   9612       1.1497113e+00       1.1202324e+00       7.5278029e-04
   9613       1.1497066e+00       1.1202354e+00       7.5270823e-04
   9614       1.1497049e+00       1.1202385e+00       7.5263618e-04
   9615       1.1497063e+00       1.1202416e+00       7.5256414e-04
   9616       1.1497108e+00       1.1202446e+00       7.5249212e-04
   9617       1.1497185e+00       1.1202477e+00       7.5242011e-04
   9618       1.1497292e+00       1.1202508e+00       7.5234813e-04
   9619       1.1497430e+00       1.1202538e+00       7.5227616e-04
   9620       1.1497600e+00       1.1202569e+00       7.5220421e-04
   9621       1.1497802e+00       1.1202600e+00       7.5213229e-04
   9622       1.1498035e+00       1.1202630e+00       7.5206039e-04
   9623       1.1498301e+00       1.1202661e+00       7.5198851e-04
   9624       1.1498598e+00       1.1202692e+00       7.5191666e-04
   9625       1.1498927e+00       1.1202723e+00       7.5184484e-04
   9626       1.1499289e+00       1.1202753e+00       7.5177305e-04
   9627       1.1499683e+00       1.1202784e+00       7.5170128e-04
   9628       1.1500110e+00       1.1202815e+00       7.5162955e-04
   9629       1.1500569e+00       1.1202846e+00       7.5155785e-04
   9630       1.1501061e+00       1.1202877e+00       7.5148619e-04
   9631       1.1501585e+00       1.1202908e+00       7.5141456e-04
   9632       1.1502143e+00       1.1202939e+00       7.5134297e-04
   9633       1.1502732e+00       1.1202970e+00       7.5127142e-04
   9634       1.1503355e+00       1.1203001e+00       7.5119991e-04
   9635       1.1504009e+00       1.1203033e+00       7.5112844e-04
   9636       1.1504696e+00       1.1203064e+00       7.5105701e-04
   9637       1.1505416e+00       1.1203095e+00       7.5098563e-04
   9638       1.1506167e+00       1.1203127e+00       7.5091430e-04
   9639       1.1506950e+00       1.1203158e+00       7.5084301e-04
   9640       1.1507764e+00       1.1203190e+00       7.5077177e-04
   9641       1.1508609e+00       1.1203222e+00       7.5070058e-04
   9642       1.1509485e+00       1.1203253e+00       7.5062944e-04
   9643       1.1510391e+00       1.1203285e+00       7.5055836e-04
   9644       1.1511326e+00       1.1203317e+00       7.5048733e-04
   9645       1.1512290e+00       1.1203349e+00       7.5041635e-04
   9646       1.1513283e+00       1.1203381e+00       7.5034544e-04
   9647       1.1514302e+00       1.1203414e+00       7.5027458e-04
   9648       1.1515349e+00       1.1203446e+00       7.5020378e-04
   9649       1.1516420e+00       1.1203478e+00       7.5013304e-04
   9650       1.1517517e+00       1.1203511e+00       7.5006237e-04
   9651       1.1518636e+00       1.1203544e+00       7.4999176e-04
   9652       1.1519778e+00       1.1203576e+00       7.4992121e-04
   9653       1.1520942e+00       1.1203609e+00       7.4985073e-04
   9654       1.1522124e+00       1.1203642e+00       7.4978031e-04
   9655       1.1523326e+00       1.1203675e+00       7.4970997e-04
   9656       1.1524543e+00       1.1203709e+00       7.4963969e-04
   9657       1.1525776e+00       1.1203742e+00       7.4956948e-04
   9658       1.1527023e+00       1.1203775e+00       7.4949934e-04
   9659       1.1528281e+00       1.1203809e+00       7.4942928e-04
   9660       1.1529548e+00       1.1203843e+00       7.4935928e-04
   9661       1.1530824e+00       1.1203877e+00       7.4928936e-04
   9662       1.1532105e+00       1.1203910e+00       7.4921951e-04
   9663       1.1533391e+00       1.1203945e+00       7.4914974e-04
   9664       1.1534677e+00       1.1203979e+00       7.4908003e-04
   9665       1.1535964e+00       1.1204013e+00       7.4901040e-04
   9666       1.1537247e+00       1.1204048e+00       7.4894085e-04
   9667       1.1538524e+00       1.1204082e+00       7.4887137e-04
   9668       1.1539794e+00       1.1204117e+00       7.4880196e-04
   9669       1.1541054e+00       1.1204152e+00       7.4873262e-04
   9670       1.1542300e+00       1.1204187e+00       7.4866336e-04
   9671       1.1543531e+00       1.1204222e+00       7.4859417e-04
   9672       1.1544744e+00       1.1204257e+00       7.4852505e-04
   9673       1.1545936e+00       1.1204292e+00       7.4845600e-04
   9674       1.1547104e+00       1.1204328e+00       7.4838702e-04
   9675       1.1548246e+00       1.1204363e+00       7.4831811e-04
   9676       1.1549359e+00       1.1204399e+00       7.4824927e-04
   9677       1.1550439e+00       1.1204435e+00       7.4818049e-04
   9678       1.1551485e+00       1.1204471e+00       7.4811178e-04
   9679       1.1552493e+00       1.1204507e+00       7.4804313e-04
   9680       1.1553460e+00       1.1204543e+00       7.4797454e-04
   9681       1.1554383e+00       1.1204579e+00       7.4790600e-04
   9682       1.1555260e+00       1.1204615e+00       7.4783753e-04
   9683       1.1556088e+00       1.1204651e+00       7.4776910e-04
   9684       1.1556864e+00       1.1204688e+00       7.4770073e-04
   9685       1.1557585e+00       1.1204724e+00       7.4763241e-04
   9686       1.1558248e+00       1.1204761e+00       7.4756413e-04
   9687       1.1558850e+00       1.1204797e+00       7.4749589e-04
   9688       1.1559390e+00       1.1204834e+00       7.4742770e-04
   9689       1.1559863e+00       1.1204870e+00       7.4735954e-04
   9690       1.1560268e+00       1.1204907e+00       7.4729141e-04
   9691       1.1560602e+00       1.1204944e+00       7.4722331e-04
   9692       1.1560862e+00       1.1204981e+00       7.4715524e-04
   9693       1.1561047e+00       1.1205017e+00       7.4708719e-04
   9694       1.1561153e+00       1.1205054e+00       7.4701915e-04
   9695       1.1561179e+00       1.1205091e+00       7.4695113e-04
   9696       1.1561122e+00       1.1205127e+00       7.4688312e-04
   9697       1.1560981e+00       1.1205164e+00       7.4681511e-04
   9698       1.1560753e+00       1.1205201e+00       7.4674711e-04
   9699       1.1560437e+00       1.1205237e+00       7.4667910e-04
   9700       1.1560031e+00       1.1205274e+00       7.4661108e-04
   9701       1.1559533e+00       1.1205311e+00       7.4654305e-04
   9702       1.1558943e+00       1.1205347e+00       7.4647500e-04
   9703       1.1558259e+00       1.1205383e+00       7.4640693e-04
   9704       1.1557480e+00       1.1205420e+00       7.4633883e-04
   9705       1.1556605e+00       1.1205456e+00       7.4627070e-04
   9706       1.1555633e+00       1.1205492e+00       7.4620253e-04
   9707       1.1554565e+00       1.1205528e+00       7.4613432e-04
   9708       1.1553399e+00       1.1205564e+00       7.4606607e-04
   9709       1.1552135e+00       1.1205599e+00       7.4599777e-04
   9710       1.1550775e+00       1.1205635e+00       7.4592941e-04
   9711       1.1549318e+00       1.1205670e+00       7.4586099e-04
   9712       1.1547764e+00       1.1205706e+00       7.4579251e-04
   9713       1.1546115e+00       1.1205741e+00       7.4572396e-04
   9714       1.1544372e+00       1.1205775e+00       7.4565534e-04
   9715       1.1542536e+00       1.1205810e+00       7.4558665e-04
   9716       1.1540609e+00       1.1205845e+00       7.4551787e-04
   9717       1.1538593e+00       1.1205879e+00       7.4544901e-04
   9718       1.1536490e+00       1.1205913e+00       7.4538007e-04
   9719       1.1534302e+00       1.1205947e+00       7.4531103e-04
   9720       1.1532034e+00       1.1205980e+00       7.4524191e-04
   9721       1.1529687e+00       1.1206013e+00       7.4517268e-04
   9722       1.1527265e+00       1.1206047e+00       7.4510336e-04
   9723       1.1524773e+00       1.1206079e+00       7.4503394e-04
   9724       1.1522214e+00       1.1206112e+00       7.4496441e-04
   9725       1.1519592e+00       1.1206144e+00       7.4489479e-04
   9726       1.1516914e+00       1.1206176e+00       7.4482505e-04
   9727       1.1514184e+00       1.1206208e+00       7.4475521e-04
   9728       1.1511407e+00       1.1206239e+00       7.4468526e-04
   9729       1.1508589e+00       1.1206270e+00       7.4461520e-04
   9730       1.1505737e+00       1.1206301e+00       7.4454503e-04
   9731       1.1502858e+00       1.1206331e+00       7.4447476e-04
   9732       1.1499957e+00       1.1206362e+00       7.4440437e-04
   9733       1.1497043e+00       1.1206391e+00       7.4433388e-04
   9734       1.1494122e+00       1.1206421e+00       7.4426328e-04
   9735       1.1491203e+00       1.1206450e+00       7.4419258e-04
   9736       1.1488293e+00       1.1206479e+00       7.4412177e-04
   9737       1.1485401e+00       1.1206508e+00       7.4405087e-04
   9738       1.1482536e+00       1.1206536e+00       7.4397986e-04
   9739       1.1479705e+00       1.1206564e+00       7.4390875e-04
   9740       1.1476918e+00       1.1206592e+00       7.4383755e-04
   9741       1.1474184e+00       1.1206619e+00       7.4376627e-04
   9742       1.1471513e+00       1.1206647e+00       7.4369489e-04
   9743       1.1468913e+00       1.1206674e+00       7.4362343e-04
   9744       1.1466394e+00       1.1206700e+00       7.4355189e-04
   9745       1.1463965e+00       1.1206727e+00       7.4348028e-04
   9746       1.1461635e+00       1.1206753e+00       7.4340859e-04
   9747       1.1459415e+00       1.1206779e+00       7.4333684e-04
   9748       1.1457313e+00       1.1206804e+00       7.4326503e-04
   9749       1.1455338e+00       1.1206830e+00       7.4319316e-04
   9750       1.1453500e+00       1.1206855e+00       7.4312124e-04
   9751       1.1451806e+00       1.1206880e+00       7.4304928e-04
   9752       1.1450266e+00       1.1206905e+00       7.4297727e-04
   9753       1.1448888e+00       1.1206930e+00       7.4290524e-04
   9754       1.1447680e+00       1.1206955e+00       7.4283317e-04
   9755       1.1446648e+00       1.1206979e+00       7.4276109e-04
   9756       1.1445800e+00       1.1207004e+00       7.4268899e-04
   9757       1.1445143e+00       1.1207028e+00       7.4261688e-04
   9758       1.1444683e+00       1.1207053e+00       7.4254477e-04
   9759       1.1444426e+00       1.1207077e+00       7.4247267e-04
   9760       1.1444375e+00       1.1207101e+00       7.4240057e-04
   9761       1.1444537e+00       1.1207126e+00       7.4232850e-04
   9762       1.1444914e+00       1.1207150e+00       7.4225646e-04
   9763       1.1445510e+00       1.1207174e+00       7.4218444e-04
   9764       1.1446328e+00       1.1207199e+00       7.4211247e-04
   9765       1.1447368e+00       1.1207223e+00       7.4204055e-04
   9766       1.1448633e+00       1.1207248e+00       7.4196869e-04
