#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     560     0.12     0.24    -0.06     0.28
     561     0.12     0.24    -0.06     0.28
     562    -0.26    -0.20     0.31     0.45
     563    -0.26    -0.20     0.31     0.45
     564    -0.26    -0.20     0.31     0.45
     565    -0.26    -0.20     0.31     0.45
     566    -0.26    -0.20     0.31     0.45
     567    -0.26    -0.20     0.31     0.45
     568    -0.26    -0.20     0.31     0.45
     569    -0.26    -0.20     0.31     0.45
     570    -0.26    -0.20     0.31     0.45
     571    -0.26    -0.20     0.31     0.45
     572    -0.37     0.00    -0.23     0.43
     573    -0.37     0.00    -0.23     0.43
     574    -0.37     0.00    -0.23     0.43
     575    -0.37     0.00    -0.23     0.43
     576    -0.37     0.00    -0.23     0.43
     577    -0.03     0.29    -0.06     0.30
     578    -0.03     0.29    -0.06     0.30
     579    -0.03     0.29    -0.06     0.30
     580    -0.03     0.29    -0.06     0.30
     581    -0.03     0.29    -0.06     0.30
     582    -0.03     0.29    -0.06     0.30
     583    -0.03     0.29    -0.06     0.30
     584    -0.03     0.29    -0.06     0.30
     585     0.42     0.31     0.35     0.63
     586     0.42     0.31     0.35     0.63
     587     0.42     0.31     0.35     0.63
     588     0.42     0.31     0.35     0.63
     589     0.42     0.31     0.35     0.63
     590     0.42     0.31     0.35     0.63
     591     0.42     0.31     0.35     0.63
     592    -0.24    -0.67    -0.23     0.75
     593    -0.24    -0.67    -0.23     0.75
     594    -0.24    -0.67    -0.23     0.75
     595    -0.24    -0.67    -0.23     0.75
     596     0.35     0.44     0.66     0.87
     597    -0.57    -0.32    -0.06     0.65
     598    -0.57    -0.32    -0.06     0.65
     599    -0.57    -0.32    -0.06     0.65
     600     0.23     0.43     0.34     0.60
     601     0.23     0.43     0.34     0.60
     602    -0.43     0.18     0.34     0.57
     603    -0.43     0.18     0.34     0.57
     604    -0.29     1.25     0.20     1.30
     605     0.66     0.29     0.40     0.82
     606     0.66     0.29     0.40     0.82
     607    -0.04    -0.30     0.25     0.40
     608    -0.04    -0.30     0.25     0.40
     609    -0.32    -1.10     0.98     1.51
     610    -0.32    -1.10     0.98     1.51
     611    -1.33    -0.83     0.40     1.62
     612    -1.33    -0.83     0.40     1.62
     613    -0.91    -0.31     0.01     0.96
     614    -1.26     0.46    -1.13     1.75
     615    -1.11    -0.10    -0.01     1.11
     616    -1.11    -0.10    -0.01     1.11
     617    -1.11    -0.10    -0.01     1.11
     618    -1.11    -0.10    -0.01     1.11
     619    -1.11    -0.10    -0.01     1.11
     620    -1.11    -0.10    -0.01     1.11
     621    -1.11    -0.10    -0.01     1.11
     622    -1.16    -0.18     0.33     1.22
     623    -0.57     0.61    -0.00     0.84
     624    -0.57     0.61    -0.00     0.84
     625     0.57    -0.50    -0.74     1.06
     626     0.57    -0.50    -0.74     1.06
     627     0.57    -0.50    -0.74     1.06
     628    -0.28     0.65    -0.94     1.18
     629    -0.28     0.65    -0.94     1.18
     630    -0.28     0.65    -0.94     1.18
     631     0.01     0.49    -0.76     0.90
     632     0.02     0.50     0.25     0.56
     633     0.02     0.50     0.25     0.56
     634     0.02     0.50     0.25     0.56
     635     0.93    -0.55    -0.23     1.11
     636     0.93    -0.55    -0.23     1.11
     637     0.93    -0.55    -0.23     1.11
     638     1.46    -0.88    -0.09     1.71
     639     1.37     0.09    -0.53     1.47
     640     1.37     0.09    -0.53     1.47
     641     0.42    -1.01     0.65     1.27
     642     0.42    -1.01     0.65     1.27
     643     0.42    -1.01     0.65     1.27
     644     0.42    -1.01     0.65     1.27
     645     0.78    -1.34     0.19     1.56
     646    -0.18    -1.61     0.56     1.71
     647    -1.29    -0.68    -0.22     1.47
     648    -0.87    -0.07     0.26     0.91
     649    -0.87    -0.07     0.26     0.91
     650    -0.14     0.16     0.10     0.24
     651    -0.14     0.16     0.10     0.24
     652    -0.14     0.16     0.10     0.24
     653    -0.14     0.16     0.10     0.24
     654    -0.14     0.16     0.10     0.24
     655    -0.14     0.16     0.10     0.24
     656    -0.36    -0.21     0.12     0.43
     657    -0.93    -1.38     0.03     1.66
     658    -1.03    -1.58     1.12     2.19
     659    -1.03    -1.58     1.12     2.19
     660    -1.03    -1.58     1.12     2.19
     661    -2.14    -0.95     0.70     2.44
     662    -1.61    -0.19    -0.39     1.67
     663    -0.70    -0.15     0.74     1.03
     664    -0.70    -0.15     0.74     1.03
     665     0.31    -1.28     1.46     1.96
     666     0.31    -1.28     1.46     1.96
     667     0.82    -1.80     0.47     2.03
     668     0.82    -1.80     0.47     2.03
     669     0.47    -0.73     0.77     1.16
     670    -0.50     0.15     0.98     1.12
     671    -0.62     0.86     1.73     2.03
     672    -0.72    -0.03     1.14     1.35
     673    -0.66    -0.07     0.19     0.69
     674    -0.66    -0.07     0.19     0.69
     675    -1.27    -0.84    -0.93     1.78
     676    -1.08    -1.13    -1.69     2.30
     677    -0.09    -0.19    -0.51     0.55
     678     0.21    -0.72    -0.46     0.88
