COST_FUNCTION:      MEAN_COST_FUNCTION:
    5.3961155                7.7467945
    5.3961155                7.3092411
    5.3961155                7.4060425
    5.3961155                7.7050725
    4.8376548                7.7349648
    5.3961155                7.9285071
    5.3961155                8.1124204
    5.3961155                8.4225446
    5.3961155                8.2982793
    5.3961155                7.7831520
    5.3961155                7.4655849
    5.3961155                7.8345881
    5.3961155                7.5917417
    5.3961155                7.0654733
    5.3961155                7.9046315
    5.3961155                8.2248878
    5.3961155                7.3963385
    5.3961155                8.0371898
    5.3961155                7.9809895
    5.3961155                7.8931104
    5.3961155                8.0557190
    5.3961155                7.8384933
    5.3961155                8.0118067
    5.3961155                7.6650612
    5.3961155                7.7742681
    5.3961155                7.5986115
    5.3961155                7.8882960
    5.3961155                7.9317623
    5.3961155                7.9322616
    5.3961155                7.5119245
    5.3961155                7.3685118
    5.3961155                7.3132334
    5.3961155                7.4429522
    5.3961155                7.5149781
    5.3961155                7.9204819
    5.3961155                7.6313787
    5.3961155                7.8277069
    5.3961155                7.5265608
    5.3961155                7.3376666
    5.3961155                7.0325571
    5.3961155                7.2044397
    5.3961155                7.5795653
    5.3961155                7.8710083
    5.3961155                7.5469922
    5.3961155                7.3633413
    5.3961155                7.2227652
    5.3961155                7.1632878
    5.3961155                7.9295690
    5.3961155                7.7167951
    5.3961155                7.3852238
    5.3961155                7.4156040
    5.3961155                7.5034947
    5.3961155                7.8985882
    5.3961155                7.8378671
    5.3961155                8.2883873
    5.3961155                7.7544458
    5.3961155                7.7140029
    5.3961155                7.8212870
    5.3961155                7.6911259
    5.3961155                7.4589782
    5.3961155                7.9446076
    5.3961155                7.5671763
    5.3961155                8.1451649
    5.3961155                7.4792479
    5.3961155                7.8909951
    5.3961155                7.9238920
    5.3961155                7.4224073
    5.3961155                7.5280403
    5.3961155                7.6868591
    5.3961155                7.6502292
    5.3961155                7.1588509
    5.3961155                7.5847132
    5.3961155                7.2622091
    5.3961155                7.5379741
    5.3961155                7.6294153
    5.3961155                8.3803420
    5.3961155                7.9146393
    5.3961155                7.5429478
    5.3961155                7.9028179
    5.3961155                7.6852483
    5.3961155                7.7252184
    5.3961155                7.5775024
    5.3961155                7.4830677
    5.3961155                8.1894174
    5.3961155                8.0149817
    5.3961155                7.7304093
    5.3961155                7.5838105
    5.3961155                8.2478811
    5.3961155                8.0121836
    5.3961155                7.9708512
    5.3961155                7.4060716
    5.3961155                7.5288453
    5.3961155                7.5955437
    5.3961155                7.4845572
    5.3961155                7.6078524
    5.3961155                7.4597468
    5.3961155                7.3962701
    5.3961155                7.6826456
    5.3961155                7.7670847
    5.3961155                7.9450840
    5.3961155                7.3624638
    5.3961155                7.7838139
    5.3961155                7.4572196
    5.3961155                7.3152308
    5.3961155                7.6873514
    5.3961155                7.9425048
    5.3961155                7.9245329
    5.3961155                7.1560372
    5.3961155                7.3631626
    5.3961155                7.7290052
    5.3961155                8.7458765
    5.3961155                7.7137479
    5.3961155                8.2168093
    5.3961155                7.8912960
    5.3961155                7.9954104
    5.3961155                7.5057931
    5.3961155                8.2574194
    5.3961155                7.5304119
    5.3961155                7.8219836
    5.3961155                7.2074871
    5.3961155                7.7670096
    5.3961155                7.8906794
    5.3961155                7.2238354
    5.3961155                7.4477658
    5.3961155                7.7860919
    5.3961155                7.6787635
    5.3961155                7.7005315
    5.3961155                7.5068687
    5.3961155                7.6656748
    5.3961155                7.7175527
    5.3961155                7.3717631
